SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,ACTUAL_PACE,ACTUAL_PLAYER_USG,OPP_DEF_RTG,FGA_SEASON,FG_PCT_SEASON,FG3A_SEASON,FG3_PCT_SEASON,FTA_SEASON,FT_PCT_SEASON,MIN_SEASON,TEAM_PACE,OPP_PACE,AVG_PACE,LAST_10_FGA,LAST_10_3PA,LAST_10_FTA,LAST_3_MIN,LAST_10_FG_PCT,LAST_10_3P_PCT,LAST_10_FT_PCT
22016,203507,21601207,10-Apr-17,MIL vs. CHA,W,36,5,11,0.455,0,0,0,0,0,0,0,11,11,10,0,1,4,0,10,23,2,88.23,0.205,109.55,15.7,0.521,0.6,0.272,7.7,0.77,35.6,96.7,97.8,97.25,15,1.9,9.5,37,0.4964,0.1833,0.6299
22016,203507,21601191,8-Apr-17,MIL @ PHI,W,40,7,15,0.467,0,3,0,6,11,0.545,0,10,10,6,3,2,4,3,20,6,1,97.11,0.27,109.91,15.7,0.521,0.6,0.272,7.7,0.77,35.6,96.7,100.9,98.8,15,1.9,9.5,37,0.4964,0.1833,0.6299
22016,203507,21601175,6-Apr-17,MIL @ IND,L,35,7,14,0.5,0,1,0,11,13,0.846,2,5,7,6,0,1,3,2,25,-17,1,91.83,0.315,109.81,15.7,0.521,0.6,0.272,7.7,0.77,35.6,96.7,98.1,97.4,15,1.9,9.5,37,0.4964,0.1833,0.6299
22016,203507,21601159,4-Apr-17,MIL @ OKC,L,24,3,10,0.3,0,1,0,5,8,0.625,4,6,10,4,0,3,4,2,11,-24,1,97.24,0.321,107.75,15.7,0.521,0.6,0.272,7.7,0.77,35.6,96.7,100.5,98.6,15,1.9,9.5,37,0.4964,0.1833,0.6299
22016,203507,21601144,2-Apr-17,MIL vs. DAL,L,40,10,18,0.556,0,3,0,11,12,0.917,1,14,15,9,4,2,5,2,31,-2,1,97.13,0.333,108.96,15.7,0.521,0.6,0.272,7.7,0.77,35.6,96.7,94.2,95.45,15,1.9,9.5,33,0.4964,0.1833,0.6299
22016,203507,21601130,31-Mar-17,MIL vs. DET,W,45,7,16,0.438,0,1,0,14,21,0.667,2,12,14,9,1,2,4,3,28,9,1,91.74,0.309,107.93,15.7,0.521,0.6,0.272,7.7,0.77,35.6,96.7,97.1,96.9,15,1.9,9.5,33,0.4964,0.1833,0.6299
22016,203507,21601113,29-Mar-17,MIL @ BOS,W,33,8,17,0.471,2,4,0.5,4,7,0.571,4,5,9,3,3,3,2,1,22,-7,1,90.72,0.3,109.49,15.7,0.521,0.6,0.272,7.7,0.77,35.6,96.7,99.3,98,15,1.9,9.5,36.33333333,0.4964,0.1833,0.6299
22016,203507,21601103,28-Mar-17,MIL @ CHA,W,39,8,13,0.615,1,1,1,3,4,0.75,0,8,8,2,0,1,1,2,20,1,1,92.69,0.205,109.55,15.7,0.521,0.6,0.272,7.7,0.77,35.6,96.7,97.8,97.25,15,1.9,9.5,39.33333333,0.4964,0.1833,0.6299
22016,203507,21601090,26-Mar-17,MIL vs. CHI,L,37,8,14,0.571,0,2,0,6,10,0.6,0,8,8,4,0,0,3,1,22,-17,1,91.62,0.286,107.98,15.7,0.521,0.6,0.272,7.7,0.77,35.6,96.7,97.7,97.2,15,1.9,9.5,39,0.4964,0.1833,0.6299
22016,203507,21601078,24-Mar-17,MIL vs. ATL,W,36,13,22,0.591,1,3,0.333,7,9,0.778,4,9,13,5,2,3,1,2,34,-4,1,97.3,0.329,106.69,15.7,0.521,0.6,0.272,7.7,0.77,35.6,96.7,99.8,98.25,15,1.9,9.5,36.33333333,0.4964,0.1833,0.6299
22016,203507,21601065,22-Mar-17,MIL @ SAC,W,40,12,22,0.545,1,2,0.5,7,10,0.7,3,11,14,5,2,1,0,2,32,20,1,89.29,0.321,111.72,15.7,0.521,0.6,0.272,7.7,0.77,35.6,96.7,97.1,96.9,15,1.9,9.5,37.33333333,0.4964,0.1833,0.6299
22016,203507,21601057,21-Mar-17,MIL @ POR,W,36,8,21,0.381,0,1,0,6,7,0.857,1,7,8,3,0,2,1,4,22,5,1,93.35,0.309,111.31,15.7,0.521,0.6,0.272,7.7,0.77,35.6,96.7,99.1,97.9,16.1,2.1,10.5,37.66666667,0.5054,0.2333,0.6999
22016,203507,21601035,18-Mar-17,MIL @ GSW,L,31,4,14,0.286,0,1,0,1,2,0.5,1,2,3,3,2,3,2,2,9,-25,1,91.13,0.239,104.61,15.7,0.521,0.6,0.272,7.7,0.77,35.6,96.7,102.2,99.45,16.7,1.9,10.1,37.33333333,0.4968,0.2333,0.7311
22016,203507,21601027,17-Mar-17,MIL @ LAL,W,35,11,16,0.688,1,1,1,3,6,0.5,2,6,8,4,0,2,4,6,26,-5,1,90.17,0.293,113.38,15.7,0.521,0.6,0.272,7.7,0.77,35.6,96.7,100.8,98.75,16.7,1.9,9,35.66666667,0.4754,0.2333,0.6965
22016,203507,21601013,15-Mar-17,MIL @ LAC,W,28,5,10,0.5,0,0,0,6,9,0.667,0,5,5,5,0,1,2,4,16,-9,2,89.03,0.302,108.82,15.7,0.521,0.6,0.272,7.7,0.77,35.6,96.7,98.2,97.45,17.3,1.9,8.8,34,0.5142,0.3333,0.684
22016,203507,21600993,13-Mar-17,MIL @ MEM,L,28,6,14,0.429,1,4,0.25,5,7,0.714,0,5,5,4,1,0,2,3,18,-7,1,90.97,0.316,107.55,15.7,0.521,0.6,0.272,7.7,0.77,35.6,96.7,94.7,95.7,16.5,1.6,8.5,31.33333333,0.5086,0.3333,0.659
22016,203507,21600978,11-Mar-17,MIL vs. MIN,W,40,6,15,0.4,0,1,0,6,7,0.857,0,4,4,7,0,2,2,5,18,1,1,92.96,0.225,112.46,15.7,0.521,0.6,0.272,7.7,0.77,35.6,96.7,97.1,96.9,16.3,1.9,7.1,30.33333333,0.5077,0.3583,0.6637
22016,203507,21600967,10-Mar-17,MIL vs. IND,W,39,7,13,0.538,1,3,0.333,6,6,1,0,8,8,5,5,1,6,3,21,13,1,93.29,0.272,109.81,15.7,0.521,0.6,0.272,7.7,0.77,35.6,96.7,98.1,97.4,16.1,1.6,7.1,32,0.5006,0.3083,0.6923
22016,203507,21600952,8-Mar-17,MIL vs. NYK,W,41,11,21,0.524,0,1,0,10,13,0.769,6,7,13,7,4,2,1,2,32,10,1,96.16,0.295,112.6,15.7,0.521,0.6,0.272,7.7,0.77,35.6,96.7,98.6,97.65,16.1,1.8,7.3,35.66666667,0.4929,0.2416,0.7173
22016,203507,21600934,6-Mar-17,MIL @ PHI,W,35,7,13,0.538,1,2,0.5,9,12,0.75,1,7,8,5,2,3,0,1,24,14,1,94.95,0.243,109.91,15.7,0.521,0.6,0.272,7.7,0.77,35.6,96.7,100.9,98.8,16.8,1.7,7.6,40,0.4882,0.2416,0.7342
22016,203507,21600920,4-Mar-17,MIL vs. TOR,W,35,8,13,0.615,0,0,0,5,6,0.833,2,8,10,4,0,1,1,2,21,-8,1,94.59,0.207,109.14,15.7,0.521,0.6,0.272,7.7,0.77,35.6,96.7,97.1,96.9,15.9,1.6,7.9,38.33333333,0.4829,0.2583,0.7314
22016,203507,21600912,3-Mar-17,MIL vs. LAC,W,31,10,13,0.769,0,0,0,4,5,0.8,0,5,5,8,2,2,1,4,24,12,1,97.68,0.246,108.82,15.7,0.521,0.6,0.272,7.7,0.77,35.6,96.7,98.2,97.45,15,1.4,7.5,37,0.4899,0.2083,0.7447
22016,203507,21600899,1-Mar-17,MIL vs. DEN,L,34,5,13,0.385,0,1,0,5,6,0.833,2,7,9,4,0,3,6,3,15,-7,1,95.91,0.289,113.39,15.7,0.521,0.6,0.272,7.7,0.77,35.6,96.7,100.7,98.7,14.2,1.3,7.3,33.66666667,0.5287,0.2083,0.739
22016,203507,21600884,27-Feb-17,MIL @ CLE,L,42,4,13,0.308,0,2,0,1,4,0.25,0,7,7,8,0,1,3,3,9,-12,1,91.46,0.207,111.38,15.7,0.521,0.6,0.272,7.7,0.77,35.6,96.7,98.4,97.55,14.1,1.3,7.7,33.33333333,0.5386,0.2083,0.7723
