SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,ACTUAL_PACE,ACTUAL_PLAYER_USG,OPP_DEF_RTG,FGA_SEASON,FG_PCT_SEASON,FG3A_SEASON,FG3_PCT_SEASON,FTA_SEASON,FT_PCT_SEASON,MIN_SEASON,TEAM_PACE,OPP_PACE,AVG_PACE,LAST_10_FGA,LAST_10_3PA,LAST_10_FTA,LAST_3_MIN,LAST_10_FG_PCT,LAST_10_3P_PCT,LAST_10_FT_PCT
22015,201935,21501224,13-Apr-16,HOU vs. SAC,W,30,13,27,0.481,5,10,0.5,7,8,0.875,2,2,4,4,0,0,1,3,38,21,1,104.67,0.413,108.77,19.7,0.439,2.9,0.359,10.2,0.86,38.1,100.1,102.2,101.15,22,9.1,9,34.33333333,0.4962,0.4785,0.7744
22015,201935,21501207,11-Apr-16,HOU @ MIN,W,32,12,21,0.571,5,7,0.714,5,7,0.714,0,1,1,6,0,0,3,0,34,29,1,106.11,0.342,110.86,19.7,0.439,2.9,0.359,10.2,0.86,38.1,100.1,97.6,98.85,22,9.1,9,34.33333333,0.4962,0.4785,0.7744
22015,201935,21501195,10-Apr-16,HOU vs. LAL,W,41,14,31,0.452,6,14,0.429,6,8,0.75,1,3,4,13,4,0,4,2,40,23,1,105.57,0.355,111.92,19.7,0.439,2.9,0.359,10.2,0.86,38.1,100.1,98,99.05,22,9.1,9,34.33333333,0.4962,0.4785,0.7744
22015,201935,21501175,7-Apr-16,HOU vs. PHX,L,43,10,14,0.714,5,6,0.833,5,7,0.714,0,2,2,7,2,0,3,3,30,-4,1,99.54,0.208,109.45,19.7,0.439,2.9,0.359,10.2,0.86,38.1,100.1,100.9,100.5,22,9.1,9,34.33333333,0.4962,0.4785,0.7744
22015,201935,21501170,6-Apr-16,HOU @ DAL,L,44,8,22,0.364,4,10,0.4,6,7,0.857,0,5,5,4,1,2,6,4,26,-1,1,86.83,0.33,107.13,19.7,0.439,2.9,0.359,10.2,0.86,38.1,100.1,96.4,98.25,22,9.1,9,38.66666667,0.4962,0.4785,0.7744
22015,201935,21501145,3-Apr-16,HOU vs. OKC,W,43,12,25,0.48,5,11,0.455,12,14,0.857,1,3,4,9,3,1,5,2,41,9,1,101.33,0.34,106.29,19.7,0.439,2.9,0.359,10.2,0.86,38.1,100.1,99.4,99.75,22,9.1,9,42.66666667,0.4962,0.4785,0.7744
22015,201935,21501124,31-Mar-16,HOU vs. CHI,L,42,8,20,0.4,2,7,0.286,6,8,0.75,0,4,4,8,0,2,4,1,24,-8,1,95.79,0.278,107.44,19.7,0.439,2.9,0.359,10.2,0.86,38.1,100.1,98.2,99.15,22,9.1,9,43.33333333,0.4962,0.4785,0.7744
22015,201935,21501111,29-Mar-16,HOU @ CLE,W,44,8,16,0.5,3,8,0.375,8,10,0.8,2,4,6,8,1,0,4,2,27,14,1,97.44,0.234,105.85,19.7,0.439,2.9,0.359,10.2,0.86,38.1,100.1,95.5,97.8,22,9.1,9,43,0.4962,0.4785,0.7744
22015,201935,21501093,27-Mar-16,HOU @ IND,L,44,11,22,0.5,4,11,0.364,8,11,0.727,0,8,8,8,1,0,5,1,34,2,1,94.82,0.31,103.58,19.7,0.439,2.9,0.359,10.2,0.86,38.1,100.1,99,99.55,22,9.1,9,43,0.4962,0.4785,0.7744
22015,201935,21501077,25-Mar-16,HOU vs. TOR,W,42,11,22,0.5,3,7,0.429,7,10,0.7,0,10,10,13,1,1,7,3,32,2,1,99.59,0.32,106.68,19.7,0.439,2.9,0.359,10.2,0.86,38.1,100.1,95.3,97.7,22,9.1,9,43.33333333,0.4962,0.4785,0.7744
