SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,ACTUAL_PACE,ACTUAL_PLAYER_USG,OPP_DEF_RTG,FGA_SEASON,FG_PCT_SEASON,FG3A_SEASON,FG3_PCT_SEASON,FTA_SEASON,FT_PCT_SEASON,MIN_SEASON,TEAM_PACE,OPP_PACE,AVG_PACE,LAST_10_FGA,LAST_10_3PA,LAST_10_FTA,LAST_3_MIN,LAST_10_FG_PCT,LAST_10_3P_PCT,LAST_10_FT_PCT
22016,202695,21601227,12-Apr-17,SAS @ UTA,L,31,5,13,0.385,1,2,0.5,3,3,1,1,4,5,2,1,0,1,2,14,-3,1,86.56,0.231,105.98,17.7,0.485,2,0.38,7.2,0.88,33.4,96.4,93.6,95,17.1,5.2,4.6,28.66666667,0.5153,0.4639,0.7546
22016,202695,21601209,10-Apr-17,SAS @ POR,L,20,8,11,0.727,1,2,0.5,1,1,1,0,0,0,0,1,1,2,0,18,-2,1,83.37,0.333,111.31,17.7,0.485,2,0.38,7.2,0.88,33.4,96.4,99.1,97.75,17.1,5.2,4.6,28.66666667,0.5153,0.4639,0.7546
22016,202695,21601193,8-Apr-17,SAS vs. LAC,L,35,10,19,0.526,5,8,0.625,3,4,0.75,0,5,5,5,1,0,3,1,28,-7,1,92.77,0.32,108.82,17.7,0.485,2,0.38,7.2,0.88,33.4,96.4,98.2,97.3,17.1,5.2,4.6,28.66666667,0.5153,0.4639,0.7546
22016,202695,21601170,5-Apr-17,SAS vs. LAL,L,14,5,8,0.625,1,2,0.5,0,0,0,0,2,2,3,2,1,1,1,11,-2,1,95.66,0.29,113.38,17.7,0.485,2,0.38,7.2,0.88,33.4,96.4,100.8,98.6,17.1,5.2,4.6,28.66666667,0.5153,0.4639,0.7546
22016,202695,21601161,4-Apr-17,SAS vs. MEM,W,40,10,24,0.417,5,8,0.625,7,8,0.875,0,12,12,4,2,1,1,5,32,10,1,88.94,0.377,107.55,17.7,0.485,2,0.38,7.2,0.88,33.4,96.4,94.7,95.55,17.1,5.2,4.6,23,0.5153,0.4639,0.7546
22016,202695,21601151,2-Apr-17,SAS vs. UTA,W,36,8,15,0.533,3,3,1,6,7,0.857,2,2,4,7,0,2,3,1,25,-4,1,92.99,0.276,105.98,17.7,0.485,2,0.38,7.2,0.88,33.4,96.4,93.6,95,17.1,5.2,4.6,29.66666667,0.5153,0.4639,0.7546
22016,202695,21601135,31-Mar-17,SAS @ OKC,W,38,10,22,0.455,2,9,0.222,6,8,0.75,2,6,8,2,3,2,0,2,28,13,1,98.27,0.272,107.75,17.7,0.485,2,0.38,7.2,0.88,33.4,96.4,100.5,98.45,17.1,5.2,4.6,30,0.5153,0.4639,0.7546
22016,202695,21601118,29-Mar-17,SAS vs. GSW,L,36,7,20,0.35,0,5,0,5,7,0.714,3,4,7,5,1,0,5,0,19,-4,1,93.73,0.315,104.61,17.7,0.485,2,0.38,7.2,0.88,33.4,96.4,102.2,99.3,17.1,5.2,4.6,38,0.5153,0.4639,0.7546
22016,202695,21601099,27-Mar-17,SAS vs. CLE,W,30,11,21,0.524,0,7,0,3,3,1,0,6,6,6,3,1,2,2,25,30,1,100.28,0.348,111.38,17.7,0.485,2,0.38,7.2,0.88,33.4,96.4,98.4,97.4,17.1,5.2,4.6,36.66666667,0.5153,0.4639,0.7546
22016,202695,21601085,25-Mar-17,SAS vs. NYK,W,39,11,18,0.611,4,6,0.667,3,5,0.6,0,5,5,5,1,2,2,1,29,12,1,97.9,0.224,112.6,17.7,0.485,2,0.38,7.2,0.88,33.4,96.4,98.6,97.5,17.1,5.2,4.6,34.66666667,0.5153,0.4639,0.7546
