SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,ACTUAL_PACE,ACTUAL_PLAYER_USG,OPP_DEF_RTG,FGA_SEASON,FG_PCT_SEASON,FG3A_SEASON,FG3_PCT_SEASON,FTA_SEASON,FT_PCT_SEASON,MIN_SEASON,TEAM_PACE,OPP_PACE,AVG_PACE,LAST_10_FGA,LAST_10_3PA,LAST_10_FTA,LAST_3_MIN,LAST_10_FG_PCT,LAST_10_3P_PCT,LAST_10_FT_PCT
22016,203897,21600748,3-Feb-17,MIN @ DET,L,32,9,13,0.692,0,2,0,2,3,0.667,1,3,4,4,0,0,2,1,20,-4,1,95.14,0.235,107.93,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,97.1,97.1,12,5.1,2.8,37.33333333,0.4187,0.2567,0.5038
22016,203897,21600731,1-Feb-17,MIN @ CLE,L,37,4,18,0.222,0,6,0,0,0,0,0,3,3,4,1,0,0,3,8,-25,1,96.13,0.207,111.38,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,98.4,97.75,12,5.1,2.8,37.33333333,0.4187,0.2567,0.5038
22016,203897,21600720,30-Jan-17,MIN vs. ORL,W,43,3,9,0.333,1,6,0.167,4,5,0.8,0,3,3,0,1,0,0,4,11,3,1,96.41,0.116,111.21,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,99.1,98.1,12,5.1,2.8,37.33333333,0.4187,0.2567,0.5038
22016,203897,21600710,28-Jan-17,MIN vs. BKN,W,37,6,11,0.545,3,6,0.5,5,7,0.714,1,6,7,2,2,1,1,1,20,8,1,101.64,0.169,111.37,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,103.6,100.35,12,5.1,2.8,37.33333333,0.4187,0.2567,0.5038
22016,203897,21600691,26-Jan-17,MIN vs. IND,L,42,7,17,0.412,3,9,0.333,6,7,0.857,0,3,3,5,1,1,2,3,23,2,1,99.49,0.234,109.81,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,98.1,97.6,12,5.1,2.8,39,0.4187,0.2567,0.5038
22016,203897,21600679,24-Jan-17,MIN @ PHX,W,34,5,9,0.556,1,4,0.25,0,2,0,0,1,1,4,2,0,2,2,11,4,1,99.77,0.156,112.41,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,102.9,100,12,5.1,2.8,40.66666667,0.4187,0.2567,0.5038
22016,203897,21600664,22-Jan-17,MIN vs. DEN,W,33,2,8,0.25,0,3,0,0,0,0,0,2,2,1,2,0,0,0,4,-7,1,97.07,0.11,113.39,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,100.7,98.9,12,5.1,2.8,37.66666667,0.4187,0.2567,0.5038
22016,203897,21600640,19-Jan-17,MIN @ LAC,W,40,3,13,0.231,1,6,0.167,2,2,1,0,6,6,2,1,0,2,2,9,-3,1,92.35,0.182,108.82,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,98.2,97.65,12,5.1,2.8,36.33333333,0.4187,0.2567,0.5038
22016,203897,21600625,17-Jan-17,MIN @ SAS,L,35,8,14,0.571,2,5,0.4,0,0,0,0,4,4,2,0,0,1,3,18,1,1,102.88,0.19,104.12,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,96.4,96.75,12,5.1,2.8,35.66666667,0.4187,0.2567,0.5038
22016,203897,21600608,15-Jan-17,MIN @ DAL,L,34,3,8,0.375,3,4,0.75,2,2,1,0,5,5,1,1,0,1,1,11,-1,1,97,0.137,108.96,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,94.2,95.65,12,5.1,2.8,36,0.4187,0.2567,0.5038
22016,203897,21600570,9-Jan-17,MIN vs. DAL,W,29,2,7,0.286,1,4,0.25,0,0,0,0,6,6,5,1,0,2,2,5,-4,1,85.69,0.155,108.96,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,94.2,95.65,12,5.1,2.8,36.33333333,0.4187,0.2567,0.5038
22016,203897,21600556,7-Jan-17,MIN vs. UTA,L,38,10,21,0.476,3,9,0.333,1,1,1,3,6,9,4,1,0,2,2,24,-8,1,85.85,0.271,105.98,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,93.6,95.35,11.4,5.3,2.5,32.66666667,0.3781,0.2817,0.4371
22016,203897,21600544,6-Jan-17,MIN @ WAS,L,37,3,14,0.214,2,6,0.333,0,0,0,0,5,5,3,0,0,1,3,8,-18,1,94.66,0.174,110.49,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,99.7,98.4,11.7,5.6,2.6,33.66666667,0.4035,0.315,0.5371
22016,203897,21600521,3-Jan-17,MIN @ PHI,L,40,11,20,0.55,3,8,0.375,3,4,0.75,0,4,4,1,1,1,3,3,28,7,1,97.35,0.264,109.91,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,100.9,99,12.2,5.6,2.1,34.66666667,0.3916,0.3316,0.4571
22016,203897,21600511,1-Jan-17,MIN vs. POR,L,36,5,12,0.417,2,5,0.4,1,3,0.333,1,2,3,1,1,0,2,3,13,-1,1,94.88,0.188,111.31,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,99.1,98.1,13.1,5.8,1.8,38.33333333,0.3921,0.3191,0.4607
22016,203897,21600497,30-Dec-16,MIN vs. MIL,W,39,9,17,0.529,6,9,0.667,0,0,0,0,2,2,4,0,0,2,3,24,10,1,86.29,0.238,110.46,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,96.7,96.9,12.6,5.4,1.4,37.66666667,0.3926,0.3258,0.4083
22016,203897,21600483,28-Dec-16,MIN @ DEN,L,40,7,17,0.412,2,8,0.25,1,2,0.5,0,1,1,5,1,0,0,0,17,-1,1,92.35,0.194,113.39,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,100.7,98.9,13.4,5.9,1.2,38.33333333,0.3899,0.3675,0.4083
22016,203897,21600468,26-Dec-16,MIN vs. ATL,W,31,7,16,0.438,6,9,0.667,1,1,1,0,1,1,3,1,0,4,1,21,27,1,91.95,0.294,106.69,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,99.8,98.45,14.3,6.4,1.4,38.33333333,0.4061,0.3925,0.4583
22016,203897,21600459,25-Dec-16,MIN @ OKC,L,31,5,11,0.455,3,5,0.6,3,3,1,0,1,1,2,1,0,3,2,16,-21,1,97.34,0.211,107.75,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,100.5,98.8,14.6,6.7,1.3,36.66666667,0.4268,0.4425,0.4583
22016,203897,21600450,23-Dec-16,MIN vs. SAC,L,39,13,21,0.619,7,12,0.583,7,7,1,0,6,6,2,1,0,2,5,40,-12,1,87.92,0.31,111.72,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,97.1,97.1,14.3,6.7,1.6,34,0.4152,0.4625,0.5583
22016,203897,21600430,21-Dec-16,MIN @ ATL,W,38,5,12,0.417,4,8,0.5,4,4,1,1,3,4,2,1,1,1,1,18,6,1,90.23,0.172,106.69,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,99.8,98.45,15.6,7.5,2.1,33.66666667,0.4396,0.4458,0.5583
22016,203897,21600416,19-Dec-16,MIN vs. PHX,W,36,7,16,0.438,4,8,0.5,5,5,1,2,2,4,3,1,1,2,2,23,8,1,99.51,0.23,112.41,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,102.9,100,16.1,7.9,2.5,36,0.4527,0.4708,0.6583
22016,203897,21600403,17-Dec-16,MIN vs. HOU,L,45,9,18,0.5,3,7,0.429,3,5,0.6,0,2,2,6,1,0,8,4,24,-1,1,99.68,0.267,109.98,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,102.5,99.8,15.6,7.8,2.9,37.66666667,0.4489,0.4875,0.6583
22016,203897,21600370,13-Dec-16,MIN @ CHI,W,43,10,18,0.556,1,4,0.25,3,4,0.75,1,5,6,6,0,1,2,3,24,3,1,90.66,0.224,107.98,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,97.7,97.4,16,7.9,3.4,39.66666667,0.4775,0.4971,0.7183
22016,203897,21600358,11-Dec-16,MIN vs. GSW,L,42,8,19,0.421,5,9,0.556,4,4,1,0,3,3,4,0,0,1,5,25,-13,1,95.96,0.218,104.61,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,102.2,99.65,15.8,7.5,3.4,41.33333333,0.4781,0.4846,0.7183
22016,203897,21600342,9-Dec-16,MIN vs. DET,L,35,6,12,0.5,0,3,0,2,4,0.5,0,3,3,5,1,0,3,1,14,-8,1,88,0.233,107.93,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,97.1,97.1,16.5,7.9,3.5,43.33333333,0.4785,0.5002,0.785
22016,203897,21600331,8-Dec-16,MIN @ TOR,L,39,12,20,0.6,3,8,0.375,2,2,1,2,0,2,6,0,0,1,3,29,-16,1,90.32,0.247,109.14,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,97.1,97.1,16,7.3,3.9,40,0.4756,0.4335,0.835
22016,203897,21600319,6-Dec-16,MIN vs. SAS,L,38,9,16,0.563,4,8,0.5,3,4,0.75,0,2,2,1,0,0,3,1,25,-4,1,94.19,0.25,104.12,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,96.4,96.75,16.3,7.3,3.9,38.66666667,0.4944,0.446,0.885
22016,203897,21600292,3-Dec-16,MIN @ CHA,W,44,7,20,0.35,3,9,0.333,0,0,0,1,1,2,3,2,1,0,1,17,5,1,98.72,0.194,109.55,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,97.8,97.45,16.3,7.2,4.2,37.33333333,0.5069,0.4293,0.86
22016,203897,21600285,2-Dec-16,MIN @ NYK,L,40,9,18,0.5,2,7,0.286,3,3,1,0,2,2,3,1,0,2,3,23,-7,1,96,0.231,112.6,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,98.6,97.85,17.2,7.6,3.9,40.33333333,0.4964,0.4026,0.76
22016,203897,21600271,30-Nov-16,MIN vs. NYK,L,42,5,13,0.385,1,5,0.2,6,6,1,1,1,2,1,1,0,3,1,17,7,1,95.92,0.19,112.6,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,98.6,97.85,16.9,7.1,3.5,40.66666667,0.4845,0.3729,0.76
22016,203897,21600258,28-Nov-16,MIN vs. UTA,L,44,9,17,0.529,2,6,0.333,8,9,0.889,1,7,8,8,1,0,4,2,28,-2,1,95.18,0.253,105.98,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,93.6,95.35,17,6.8,3.7,42,0.4813,0.3429,0.76
22016,203897,21600244,26-Nov-16,MIN @ GSW,L,39,13,24,0.542,5,12,0.417,0,0,0,0,3,3,3,1,0,4,4,31,-19,1,98.22,0.304,104.61,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,102.2,99.65,17.1,6.6,4.1,42,0.4904,0.3262,0.7489
22016,203897,21600236,25-Nov-16,MIN @ PHX,W,36,6,13,0.462,0,3,0,1,1,1,1,2,3,0,1,0,2,5,13,11,1,102.95,0.172,112.41,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,102.9,100,17.7,7.1,3.6,41.66666667,0.4946,0.325,0.6889
22016,203897,21600222,23-Nov-16,MIN @ NOP,L,37,9,22,0.409,1,5,0.2,7,8,0.875,0,1,1,3,1,0,2,2,26,-21,1,105.3,0.297,107.57,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,100.1,98.6,17.2,7,3.3,39.66666667,0.4852,0.3,0.7139
22016,203897,21600205,21-Nov-16,MIN vs. BOS,L,38,4,12,0.333,0,7,0,3,3,1,0,3,3,4,1,1,2,2,11,-5,1,97.26,0.161,109.49,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,99.3,98.2,17.5,6.6,3.7,37.33333333,0.484,0.2644,0.7014
22016,203897,21600190,19-Nov-16,MIN @ MEM,L,37,9,16,0.563,4,8,0.5,0,0,0,0,1,1,3,2,0,2,2,22,-17,1,87.17,0.25,107.55,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,94.7,95.9,17.5,7,3.6,37,0.4673,0.2644,0.7514
22016,203897,21600172,17-Nov-16,MIN vs. PHI,W,39,5,14,0.357,1,7,0.143,0,0,0,1,0,1,1,1,1,2,0,11,15,1,92.98,0.18,109.91,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,100.9,99,17.1,7,3.4,37.33333333,0.4636,0.2769,0.6514
22016,203897,21600155,15-Nov-16,MIN vs. CHA,L,33,7,16,0.438,5,10,0.5,0,0,0,0,2,2,2,0,0,0,2,19,-1,1,102.55,0.193,109.55,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,97.8,97.45,16.9,6.9,3,38,0.443,0.2412,0.5764
22016,203897,21600135,12-Nov-16,MIN vs. LAC,L,40,7,15,0.467,1,5,0.2,0,0,0,0,3,3,4,2,1,0,5,15,-5,1,98.91,0.158,108.82,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,98.2,97.65,16.5,7,3,36.33333333,0.4518,0.2579,0.5764
22016,203897,21600109,9-Nov-16,MIN @ ORL,W,36,14,22,0.636,7,9,0.778,2,3,0.667,0,4,4,3,1,0,0,1,37,6,1,90.95,0.288,111.21,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,99.1,98.1,16.2,6.8,2.7,37.33333333,0.4485,0.2493,0.4764
22016,203897,21600101,8-Nov-16,MIN @ BKN,L,40,5,16,0.313,1,5,0.2,6,6,1,0,2,2,1,0,0,1,0,17,-11,1,101.95,0.2,111.37,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,103.6,100.35,17.1,7.2,2.4,36.33333333,0.4736,0.3071,0.4431
22016,203897,21600079,5-Nov-16,MIN @ OKC,L,26,1,6,0.167,1,3,0.333,1,1,1,1,1,2,2,1,0,2,0,4,-24,1,100,0.123,107.75,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,100.5,98.8,17,7.1,2.1,38.66666667,0.452,0.2938,0.4542
22016,203897,21600067,3-Nov-16,MIN vs. DEN,L,36,4,13,0.308,2,6,0.333,4,6,0.667,1,4,5,3,1,0,0,2,14,-2,1,100.93,0.19,113.39,15.1,0.459,2.6,0.387,3,0.836,37.2,97.1,100.7,98.9,15.2,6.2,2.2,34,0.4145,0.2854,0.5542
